product_name,brand,categories,primary_category,rating,review_text,review_title,recommended,helpful_votes,username,sentiment,label
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,i love this tablet! it's the perfect size. i can do everything on it and it was affordable!,Great for watching movies,True,0,QuitaMomma,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,5,"i originally purchased this to use as a bluetooth speaker for my wife's music but soon realized that we would use this much more than we thought. ya, turning on and off lights is good and being able to dim with the included bulb is pretty great but there are hundreds of smart home type of apps that work with this including my sony google tv and more show up regularly. makes it almost too easy to be lazy.",More Uses Than I Thought,True,0,PJL1,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,5,like the fact that i can see videos and utilize ir with my lighting system.,Love this alexa enabled device.,True,0,Jesus,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,really affordable present for a kid.. or just have around,Makes a great Christmas present,True,0,Cruz,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,"this is a great, easy to use tablet for the price.",gift,True,0,luckybug,positive,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Computers,Electronics,4,seems to be great but just need a little more time to play with it. the main user is nearly four years old. happy with it and gets excited when using it.,Still learning to use it.,True,0,Bbillie,positive,0
"Amazon - Kindle Voyage - 6"" - 4GB - Black",Amazon,eBook Readers,Electronics,5,"this readeri is compact and fits nicely in my bag. easy to use, controls for children are very effective. am glad i bought it.",Great ereaderfor anyreader,True,1,lIbrarylady,positive,0
"Kindle Oasis E-reader with Leather Charging Cover - Merlot, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers",Amazon,eBook Readers,Electronics,5,"i have used kindle e-readers since amazon introduced them years ago. all are good products and each new model has been a worthwhile upgrade. the oasis is no exception, even from the highly touted voyage model. it is expensive but the lightweight design, improved backlighting and battery cover are worth the additional expense for someone who reads frequently. this is definitely a good investment!",The reviews are right-this is the best Kindle ever,True,5,rlmgolfer,positive,0
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,Amazon Echo,Electronics,5,plays all my ipod music via bluetooth. also plays radio stations you can't get on a regular radio. very practical and fun.,Alexa is great,True,0,Holmes,positive,0
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Fire Tablets,Electronics,4,"my granddaughter is very happy great for kids to learn , reading help",great tablet for begginer,True,0,aspen,positive,0
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,Amazon Echo,Electronics,5,"i have been enjoying the amazon tap for two weeks, and am still finding new things it will do",There is always something more,True,0,Louavulmike,positive,0
"Fire Tablet with Alexa, 7"" Display, 16 GB, Magenta - with Special Offers",Amazon,Tablets,Electronics,4,"the item is a great tablet for basic uses such as email, youtube, and facebook.",Great Item,True,1,Themasterpiece,positive,0
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,Computers/Tablets & Networking,Electronics,5,i love it! i'm a senior and was able to set it up and get library books without help.,Great,True,0,Ranky,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,"this replaced my old kindle fire. i have not yet explored all of the features but, so far, it is performing very well. tablet is a good size and weight, and easy to use.","Easy to use, with good, clear screen display.",True,0,Saratogagal,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Amazon Echo,Electronics,4,i am very pleased with the sound and picture quality. it does not link to direct tv.,Great Picture and Sound,True,0,DJDJ,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,great product for the kids gaming apps parental controls to make sure you can monitor kids and prevent unwanted app purchases,Works great,True,0,JENK201,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,love the tablet. wonderful battery life. great for movies.,Great Tablet.,True,0,Matt,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,4,"using it in my kitchen. the whole family has access and we can all use different functionality. great for looking up recipies, music and calling relatives or friends",Great Buy,True,0,Kika,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,4,great product with cool features! easy to install! i love the way it looks and feels.,Awesome,True,0,Melcuermba,positive,0
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,Computers/Tablets & Networking,Electronics,4,"works great, good price. would buy it again. kids have great time with it.","Great tablet, good price",True,0,Jtdt,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,5,"i was reluctant to purchase the echo plus and my best friend said to do it, you will love it! i did and she was so right! the philips hue light bulb was an added bonus and love that too!",Worth it!,True,0,SuzanneN,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,4,love that i can control my lights with the phillips bulbs and is compatible with smart plugs to control other electronics in the house. definitely would recommend,Echo plus,True,0,Kimw,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Amazon Echo,Electronics,5,i. like the visual with this echo although i think i would have enjoyed it more if this was my first and only alexa,Another alexa,True,0,Tacopaco,positive,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Amazon,Fire Tablets,Electronics,5,easy to play and very helpful to learning for children's,Grat toy for children,True,0,Frank1400,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,i purchased this tablet mostly for entertainment. i enjoy playing games and this tablet is great for that purpose. also plan on using it for reading electronic books.,"Great Tablet, I use mostly for gaming",True,0,DMS13,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,4,"great tablet for under $100. does not have the highest specs, but gets the job done for lite tablet users.",Great tablet for the price,True,0,Tuowls,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,"i bought this as a light-weight alternative to an ipad for collecting and enjoying kindle and amazon video products. when combined with the dedicated fire cover, it's low price along with a very readable screen and the option for a micro sd card make it an excellent choice for travel and time spent in waiting-rooms, etc., allowing lots of memory space for ones library as well as flexibility regarding how it is held or positioned.",Great for Amazon-related activities,True,0,mediaropa,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,"excellent tablet with nice screen. i wish amazon would pre install the play store, this would have been perfect.",Excellent reader,True,0,SeanRyan,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,5,this is the hub dollar my smart devices and it worksthis is the hub dollar my smart devices and it works,Smart home piece,True,0,Gospelnote2000,positive,0
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,Amazon Echo,Electronics,4,have several echo's throughout the house and bought the echo tap so i could move it when i need to move around from the garage to outdside. mainly listen to music and has worked well. have noticed that i usually have to yell for alexa to hear me but that may have to do with the acoustics in the garage. other than that it works well.,Great model to have in garage/outdoors.,True,0,Sam318,positive,0
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,Computers/Tablets & Networking,Electronics,4,"convenient, easy to use and grand kids all have one too.",fire is easy to use.,True,0,anita,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,4,alexa runs my entire house. the echo show is a great addition to the echo family. everyone needs one!,Gotta love Alexa,True,0,Miskatonic,positive,0
"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,Office,Office Supplies,3,this was my second kindle and i didn't realize that it wasn't paper white . what a difference. i took this back to the store and exchanged for paper white.. this was not easy to read for me,No like,False,0,nest1819,neutral,1
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,4,we really like that when you call someone you can facetime with them!,Phone calling,True,0,Gears,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,5,"lot to learn, but great device. connecting to other devices can be frustrating, but over time should be better. connect to my bose blue tooth speaker, then tried the dot. seems connection can be to only one device at a time. still checking help app but limited info.",Great start using Alexia,True,0,TheTAZ,positive,0
"Amazon Kindle E-Reader 6"" Wifi (8th Generation, 2016)",Amazon,Computers,Electronics,5,got it when it was on sale. totally fall in love with it. bring with it me everywhere.,This is my new baby,True,0,Vincent,positive,0
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,Amazon Echo,Electronics,5,love the tap. the speaker is nice. likenit has a charging cradle it can sit on. easy charge.,Love it,True,0,GG13,positive,0
"Fire Tablet with Alexa, 7"" Display, 16 GB, Magenta - with Special Offers",Amazon,Tablets,Electronics,4,works well for browsing and reading. it also has great apps.,Very good Kindle for the price.,True,0,Pearlie,positive,0
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Fire Tablets,Electronics,5,great tablet to keep at work during downtime!! great value!,Suits me fine,True,0,Wifie,positive,0
